Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
dubble_click,hand_images\hand_650.png,"441,307","431,286","435,260","454,249","470,256","442,250","449,229","456,216","462,205","455,254","464,232","471,218","477,206","465,262","477,241","482,226","486,215","475,273","481,258","475,260","468,265"
dubble_click,hand_images\hand_651.png,"434,306","423,285","427,260","446,248","462,253","436,249","442,227","448,214","454,203","449,252","457,230","464,215","470,203","460,260","471,239","476,224","479,212","469,271","475,256","468,256","461,261"
dubble_click,hand_images\hand_652.png,"434,307","423,284","427,260","446,248","462,253","436,249","442,227","448,214","454,203","449,252","458,230","464,215","470,203","459,260","471,239","475,224","479,212","469,271","475,256","469,256","461,261"
dubble_click,hand_images\hand_653.png,"435,308","424,286","428,261","447,250","464,255","435,251","442,230","448,217","453,206","448,255","457,233","463,218","469,206","459,262","470,242","475,226","478,215","468,273","475,259","469,259","463,263"
dubble_click,hand_images\hand_654.png,"438,310","430,287","435,264","454,255","469,261","444,255","452,235","458,223","465,214","457,259","467,238","474,225","480,214","466,268","479,249","485,235","488,224","474,280","481,266","476,265","468,268"
dubble_click,hand_images\hand_655.png,"402,331","394,310","400,286","417,276","430,279","409,273","417,253","423,241","429,231","421,278","431,256","438,244","443,233","430,286","442,265","448,252","452,242","438,298","444,285","439,284","434,288"
dubble_click,hand_images\hand_656.png,"387,357","381,335","387,313","406,305","419,311","398,299","408,279","416,268","423,258","410,305","422,283","430,271","437,260","419,314","432,296","439,282","444,271","425,328","432,314","427,313","419,315"
dubble_click,hand_images\hand_657.png,"382,353","376,332","383,311","402,304","415,311","398,298","409,279","418,268","426,260","409,304","422,284","431,273","439,263","417,314","431,296","439,284","445,274","422,327","430,314","424,312","416,313"
dubble_click,hand_images\hand_658.png,"361,344","351,325","355,300","373,289","388,295","368,284","376,264","383,252","389,242","380,288","389,268","396,255","403,243","389,297","400,279","406,265","410,254","397,309","402,296","395,296","388,301"
dubble_click,hand_images\hand_659.png,"349,340","338,323","338,298","354,284","370,288","348,281","354,259","359,247","364,236","360,283","368,261","373,247","377,235","371,290","380,269","384,255","386,244","380,301","383,287","376,289","369,295"
dubble_click,hand_images\hand_660.png,"351,339","337,325","334,300","349,285","366,286","343,279","346,257","350,245","353,233","356,280","361,256","365,242","368,230","368,286","374,264","375,250","377,237","378,295","379,281","372,287","367,295"
dubble_click,hand_images\hand_661.png,"382,315","365,302","358,278","369,260","385,257","363,260","362,237","364,223","365,210","376,258","376,234","377,218","378,204","388,262","392,238","390,223","389,210","400,269","399,254","393,258","388,266"
dubble_click,hand_images\hand_662.png,"378,308","361,296","352,270","364,250","381,249","356,252","354,228","354,214","354,201","370,250","368,224","368,207","366,194","382,253","383,228","381,212","379,199","395,260","393,243","388,247","385,254"
dubble_click,hand_images\hand_663.png,"361,307","342,295","332,268","343,248","360,244","340,249","336,225","335,210","334,197","354,247","352,219","350,203","348,189","367,249","367,222","363,205","359,192","380,255","376,237","368,242","363,252"
dubble_click,hand_images\hand_664.png,"348,317","330,305","319,279","326,258","343,253","329,257","324,234","322,220","320,207","342,254","339,228","336,212","333,198","356,257","354,230","348,214","344,201","369,264","361,246","352,253","347,264"
dubble_click,hand_images\hand_665.png,"356,317","338,302","327,276","336,257","354,254","338,254","334,233","330,220","327,208","351,252","348,227","344,211","339,197","363,256","363,229","357,212","351,198","377,263","371,245","364,250","359,259"
dubble_click,hand_images\hand_666.png,"408,313","392,294","387,266","404,250","423,250","395,248","396,226","399,212","401,200","409,247","411,224","413,208","414,195","421,253","427,230","427,214","426,201","433,263","435,250","428,249","422,252"
dubble_click,hand_images\hand_667.png,"425,312","412,293","411,266","429,252","447,254","419,251","423,228","428,214","433,202","432,253","438,229","443,214","447,201","444,260","453,237","455,221","457,208","454,269","458,255","452,256","446,261"
dubble_click,hand_images\hand_668.png,"419,310","406,292","405,265","423,250","441,252","413,251","417,228","421,215","425,203","427,253","432,229","436,214","439,201","438,259","446,236","448,220","450,208","449,269","451,253","444,255","438,261"
dubble_click,hand_images\hand_669.png,"413,309","398,292","396,265","412,249","431,250","405,250","408,227","412,214","415,201","419,251","423,227","426,212","430,198","431,257","438,234","439,218","440,205","442,266","443,250","436,253","430,260"
dubble_click,hand_images\hand_670.png,"414,309","400,291","398,265","414,250","432,251","407,250","409,227","413,214","417,202","421,251","425,227","428,212","431,199","432,257","440,233","442,218","443,206","443,267","445,250","438,253","431,259"
dubble_click,hand_images\hand_671.png,"415,309","401,291","399,265","415,249","433,251","408,250","411,228","415,214","419,202","422,251","426,227","430,212","434,199","434,257","442,234","443,218","445,205","445,267","447,250","440,253","433,260"
dubble_click,hand_images\hand_672.png,"415,309","401,291","399,265","416,249","433,251","409,249","412,227","416,214","420,202","423,251","427,227","431,212","435,199","434,257","442,234","443,218","445,206","445,267","447,250","440,253","433,260"
dubble_click,hand_images\hand_673.png,"414,309","400,290","398,264","414,248","432,251","407,250","410,227","414,214","418,202","421,251","425,227","429,212","433,199","432,257","440,234","441,218","443,206","443,267","445,250","438,253","432,260"
dubble_click,hand_images\hand_674.png,"403,309","388,291","386,264","401,249","420,250","395,251","396,228","400,214","403,202","408,251","412,227","415,211","417,198","420,257","427,232","428,216","428,204","432,265","433,249","426,252","419,258"
dubble_click,hand_images\hand_675.png,"394,309","379,291","376,266","390,250","407,251","385,250","386,228","389,214","391,202","399,251","402,226","404,211","406,197","411,256","417,232","417,215","417,202","422,265","423,247","415,250","409,258"
dubble_click,hand_images\hand_676.png,"390,309","375,292","371,267","385,250","403,251","381,251","382,228","384,215","387,202","395,251","398,226","400,211","401,197","407,257","413,232","412,215","412,202","418,266","418,248","410,250","404,258"
dubble_click,hand_images\hand_677.png,"391,309","375,292","371,267","385,250","403,250","383,251","383,229","386,215","388,202","396,252","399,226","401,211","402,197","408,257","415,232","414,216","413,202","420,266","420,248","412,251","405,259"
dubble_click,hand_images\hand_678.png,"397,309","381,292","377,267","392,250","410,248","389,250","390,228","393,214","395,201","403,251","406,226","408,210","409,196","415,256","422,231","421,215","420,201","426,265","425,248","417,251","410,259"
dubble_click,hand_images\hand_679.png,"405,309","390,290","387,265","402,249","420,249","399,251","400,228","403,214","407,202","413,252","417,227","419,211","421,197","424,257","432,233","432,216","432,203","435,267","436,249","428,251","421,258"
dubble_click,hand_images\hand_680.png,"416,308","403,289","402,263","419,249","436,250","411,250","415,228","419,214","423,202","425,252","430,228","434,213","437,200","437,258","446,235","447,219","447,207","447,268","450,251","443,253","436,260"
dubble_click,hand_images\hand_681.png,"427,309","414,291","414,264","431,249","449,252","422,251","426,229","432,216","437,204","436,253","442,230","447,214","451,202","447,259","456,237","459,222","461,210","458,269","461,253","454,256","447,263"
dubble_click,hand_images\hand_682.png,"439,310","427,289","429,264","446,252","461,256","435,253","440,231","446,218","452,208","448,255","456,233","461,218","466,206","460,262","470,241","473,226","475,215","469,271","474,258","468,259","461,263"
dubble_click,hand_images\hand_683.png,"455,314","446,292","450,268","468,259","482,261","454,256","461,235","468,223","474,213","467,258","475,237","482,223","487,212","477,266","488,246","493,233","496,222","486,277","492,266","487,265","481,266"
dubble_click,hand_images\hand_684.png,"460,315","452,292","460,267","480,259","494,266","464,258","472,238","480,227","487,218","477,262","486,243","494,230","501,219","487,272","499,253","505,240","509,230","496,283","502,270","496,269","489,271"
dubble_click,hand_images\hand_685.png,"445,311","436,289","440,264","458,254","472,260","447,255","454,234","460,221","467,211","460,258","469,237","475,222","481,211","470,266","481,246","486,231","490,220","479,277","485,262","478,263","471,268"
dubble_click,hand_images\hand_686.png,"437,310","425,289","428,264","447,252","463,257","438,253","443,232","449,219","455,209","451,256","459,234","465,220","470,208","461,264","472,243","476,228","479,217","470,274","475,259","468,260","461,266"
dubble_click,hand_images\hand_687.png,"437,310","425,290","428,264","447,252","463,257","438,253","444,232","450,220","455,209","451,256","459,234","465,220","470,208","461,264","473,243","477,228","479,217","470,274","476,259","470,259","462,264"
dubble_click,hand_images\hand_688.png,"441,310","431,289","434,263","452,253","468,258","442,254","448,234","454,222","460,211","455,257","463,236","469,223","474,211","465,265","476,246","480,231","483,220","474,275","479,261","473,262","466,266"
dubble_click,hand_images\hand_689.png,"443,310","433,288","437,264","454,252","469,259","444,255","450,234","457,222","462,212","457,258","465,237","471,224","477,212","467,266","478,247","482,232","485,222","476,276","481,262","475,263","468,268"
dubble_click,hand_images\hand_690.png,"443,310","432,288","436,264","454,253","468,258","443,255","449,234","455,222","461,212","456,258","464,237","470,223","476,212","466,266","477,246","481,232","485,221","475,277","481,262","475,262","467,267"
dubble_click,hand_images\hand_691.png,"443,310","432,289","436,264","454,252","468,259","444,254","450,234","456,222","462,212","456,258","464,237","471,223","477,212","466,266","477,246","482,232","485,221","475,277","481,261","474,262","467,267"
dubble_click,hand_images\hand_692.png,"442,309","431,288","435,263","453,252","468,259","442,254","448,234","455,222","460,212","455,258","463,237","470,223","475,212","465,265","476,245","481,231","484,220","474,276","480,262","474,262","467,267"
dubble_click,hand_images\hand_693.png,"442,309","431,288","434,264","452,252","468,257","443,254","449,234","455,222","460,212","455,258","464,237","470,223","475,212","465,265","477,246","481,231","484,221","474,276","479,262","474,262","467,267"
dubble_click,hand_images\hand_694.png,"444,310","434,289","438,264","455,252","469,259","446,254","452,234","458,222","464,213","458,258","467,237","473,223","479,212","468,266","480,246","484,232","487,221","477,276","482,262","476,263","469,268"
dubble_click,hand_images\hand_695.png,"445,310","435,289","439,264","457,253","471,259","447,254","453,234","460,223","466,213","460,258","468,237","475,224","481,213","470,266","481,247","486,232","489,222","478,277","484,263","478,264","471,269"
dubble_click,hand_images\hand_696.png,"446,310","436,288","439,265","456,253","471,259","447,255","454,235","460,223","466,213","460,259","468,238","475,224","481,213","470,266","481,247","486,233","489,222","478,277","484,263","479,264","472,268"
dubble_click,hand_images\hand_697.png,"445,310","435,289","439,264","457,253","472,259","447,255","453,235","460,223","466,213","459,259","468,238","475,224","481,213","469,266","481,247","486,233","489,222","478,277","484,263","479,264","472,268"
dubble_click,hand_images\hand_698.png,"445,310","435,288","439,263","457,253","472,259","447,255","453,235","460,223","466,213","459,259","468,238","475,224","480,213","469,267","481,247","486,233","489,223","479,277","484,263","478,264","472,269"
dubble_click,hand_images\hand_699.png,"446,310","436,289","439,264","457,253","472,259","447,255","453,236","460,224","465,214","459,259","468,239","474,225","480,214","469,267","481,248","486,234","489,223","478,277","484,263","478,264","471,268"
dubble_click,hand_images\hand_700.png,"445,310","435,288","439,264","457,253","471,259","446,256","452,236","458,224","464,215","459,259","466,239","473,225","479,214","468,267","479,248","484,234","487,224","477,278","483,264","477,263","470,267"
dubble_click,hand_images\hand_701.png,"438,307","427,286","431,263","448,252","461,257","439,256","443,237","449,226","453,216","450,259","457,239","462,227","467,217","460,266","470,248","473,234","475,224","468,275","473,262","467,263","460,268"
dubble_click,hand_images\hand_702.png,"439,307","428,286","432,263","450,252","464,257","438,255","443,236","448,225","453,215","450,258","456,238","461,226","466,215","459,265","469,247","472,233","474,223","468,275","473,262","468,262","462,265"
dubble_click,hand_images\hand_703.png,"440,307","429,286","432,262","449,252","462,257","437,256","442,237","447,226","452,216","449,258","456,239","461,226","465,216","459,265","469,248","472,234","474,224","468,275","473,263","468,262","462,266"
dubble_click,hand_images\hand_704.png,"441,307","431,285","434,262","452,252","465,257","440,255","445,235","450,224","455,215","452,258","459,238","464,225","468,215","462,265","472,247","475,233","477,223","470,275","476,263","470,262","464,265"
dubble_click,hand_images\hand_705.png,"425,305","413,285","415,261","431,250","446,253","423,251","427,231","431,218","436,208","435,254","441,232","446,218","450,207","445,260","454,240","457,225","459,215","455,270","459,256","454,255","447,259"
dubble_click,hand_images\hand_706.png,"405,305","390,287","389,262","406,248","422,248","399,250","400,229","403,215","406,203","411,251","415,228","418,213","420,200","422,256","428,234","429,218","429,206","433,265","434,250","427,251","421,256"
dubble_click,hand_images\hand_707.png,"369,307","352,294","344,270","355,251","372,249","357,254","354,232","353,218","353,205","369,253","368,228","367,212","366,199","380,256","382,232","379,215","376,202","392,263","388,246","381,249","375,257"
dubble_click,hand_images\hand_708.png,"369,308","353,293","346,269","357,251","374,248","358,253","356,230","356,216","356,204","371,253","371,228","369,212","368,198","383,256","385,232","382,215","379,202","394,263","391,245","383,249","377,257"
dubble_click,hand_images\hand_709.png,"372,307","356,293","351,268","362,251","378,248","362,253","360,231","360,217","360,204","374,252","374,227","374,211","373,198","386,256","389,231","386,215","384,202","397,263","394,246","387,249","381,257"
dubble_click,hand_images\hand_710.png,"372,308","356,292","351,267","363,250","379,248","362,253","360,231","360,217","360,205","375,253","375,227","374,211","374,198","386,256","390,231","387,215","384,202","398,263","395,245","387,249","382,258"
dubble_click,hand_images\hand_711.png,"372,307","357,291","352,267","363,250","380,247","364,252","362,230","362,216","362,204","376,252","377,227","376,211","375,197","388,256","391,231","388,215","386,202","399,263","396,246","388,249","382,257"
dubble_click,hand_images\hand_712.png,"374,306","358,291","353,267","365,249","381,247","365,252","364,230","364,216","364,204","377,252","378,227","378,211","377,198","389,256","392,232","390,215","388,202","400,263","397,245","390,249","384,257"
dubble_click,hand_images\hand_713.png,"383,306","368,289","364,264","376,248","393,247","376,251","376,230","376,217","377,204","389,252","391,228","391,212","391,198","401,256","405,232","403,216","401,203","412,263","410,246","402,249","395,256"
dubble_click,hand_images\hand_714.png,"379,305","363,289","358,265","371,248","387,247","371,252","369,230","370,216","370,204","383,252","385,227","385,212","385,198","395,256","399,231","396,215","395,202","406,263","403,246","395,249","388,257"
dubble_click,hand_images\hand_715.png,"369,307","353,292","347,268","359,251","375,249","359,254","357,233","357,219","357,207","371,254","371,230","371,214","370,201","382,258","386,233","382,217","380,205","393,264","391,247","383,250","377,258"
dubble_click,hand_images\hand_716.png,"358,323","342,311","334,287","343,269","358,268","339,270","336,249","335,236","335,224","351,268","349,244","348,229","346,217","363,271","364,247","360,232","357,219","375,277","372,260","366,265","362,274"
dubble_click,hand_images\hand_717.png,"361,320","346,311","336,288","344,270","357,266","336,271","332,251","331,239","330,228","347,267","344,246","342,231","341,219","359,268","358,247","355,234","352,223","371,273","368,260","364,265","361,272"
dubble_click,hand_images\hand_718.png,"385,294","372,284","362,265","369,249","380,242","352,247","350,229","353,217","356,207","362,244","360,226","363,213","365,202","373,245","372,230","374,218","376,207","384,249","384,242","382,243","382,245"
dubble_click,hand_images\hand_719.png,"407,313","400,297","399,278","410,268","421,265","397,259","402,241","408,230","413,222","407,261","412,242","418,230","423,220","416,266","421,251","427,240","431,231","424,275","427,267","425,267","423,269"
dubble_click,hand_images\hand_720.png,"406,331","399,317","400,297","411,285","422,281","400,277","406,258","413,248","420,241","410,279","417,259","424,248","430,239","419,285","425,268","432,257","437,248","427,295","431,286","430,287","428,288"
dubble_click,hand_images\hand_721.png,"420,357","413,343","414,325","427,314","441,310","413,300","421,282","430,273","438,266","424,302","432,283","440,273","447,264","432,308","440,293","446,283","453,276","440,317","444,310","444,312","444,314"
dubble_click,hand_images\hand_722.png,"439,368","436,351","441,332","458,325","470,326","442,311","451,294","459,286","468,280","451,314","460,297","469,287","478,279","459,321","468,308","476,299","483,291","464,331","469,325","467,327","466,331"
dubble_click,hand_images\hand_723.png,"450,372","446,352","455,332","473,328","484,335","462,319","473,303","482,295","490,288","473,324","485,308","494,298","501,290","480,333","492,319","500,309","506,301","486,345","491,337","488,335","485,335"
dubble_click,hand_images\hand_724.png,"473,376","475,354","488,337","507,339","519,346","502,332","517,318","528,311","538,305","512,341","528,327","540,318","550,311","517,352","534,340","543,330","550,321","519,365","529,354","524,351","516,350"
dubble_click,hand_images\hand_725.png,"490,369","491,345","500,328","519,326","532,335","515,320","530,304","540,296","549,289","525,329","541,312","552,303","562,294","530,340","547,326","556,315","564,305","532,354","544,341","539,338","530,339"
dubble_click,hand_images\hand_726.png,"505,371","505,349","514,331","532,327","544,334","526,322","539,305","549,297","558,290","536,330","551,313","561,303","570,295","543,340","559,326","567,315","573,305","547,353","556,344","551,339","544,337"
dubble_click,hand_images\hand_727.png,"506,374","506,352","515,335","534,332","546,339","529,326","543,310","554,302","563,296","539,334","555,317","566,308","576,300","545,344","562,330","571,320","579,311","547,359","559,347","554,344","547,344"
dubble_click,hand_images\hand_728.png,"446,334","438,312","441,291","456,282","470,282","453,277","460,256","466,244","471,235","464,280","473,259","479,245","484,235","472,287","482,268","486,255","489,244","478,298","481,287","474,285","467,285"
dubble_click,hand_images\hand_729.png,"382,305","361,286","356,261","367,245","378,242","364,241","363,219","362,205","361,193","376,241","376,218","375,203","372,191","388,246","389,224","386,209","382,198","400,256","399,242","391,240","384,242"
dubble_click,hand_images\hand_730.png,"351,290","333,275","323,251","322,234","324,223","329,232","328,211","326,199","323,189","342,231","340,208","337,194","333,183","354,234","353,211","348,197","343,187","368,242","366,229","361,227","355,227"
dubble_click,hand_images\hand_731.png,"314,247","295,240","281,220","286,203","298,198","283,202","274,184","269,172","266,161","294,198","285,176","280,162","275,151","305,197","299,173","292,161","286,150","318,200","310,185","306,191","306,200"
dubble_click,hand_images\hand_732.png,"303,212","284,206","270,187","273,168","286,161","269,170","258,151","253,140","248,130","279,164","270,143","264,129","259,118","291,163","284,141","278,127","273,116","305,166","297,152","294,157","295,164"
dubble_click,hand_images\hand_733.png,"294,192","275,187","258,167","259,147","271,143","256,151","245,133","240,120","235,110","266,145","255,124","249,110","243,99","278,144","270,124","262,111","255,102","291,145","284,134","281,137","280,142"
dubble_click,hand_images\hand_734.png,"273,203","253,199","235,183","234,164","245,155","232,170","221,157","215,148","209,140","241,162","231,144","224,132","217,123","252,159","243,139","233,129","226,122","264,159","254,147","250,152","250,160"
dubble_click,hand_images\hand_735.png,"252,229","233,228","213,212","211,192","224,181","210,197","196,183","188,173","181,165","218,188","205,171","196,161","188,151","230,183","217,166","206,155","198,147","243,181","242,166","243,157","247,149"
dubble_click,hand_images\hand_736.png,"228,272","206,270","187,258","181,241","187,228","186,238","169,224","158,214","148,206","195,231","177,212","165,201","154,192","205,226","190,206","176,197","165,190","219,224","203,214","199,223","198,235"
dubble_click,hand_images\hand_737.png,"215,312","193,313","172,304","166,286","174,273","168,279","149,267","137,259","126,251","177,271","159,253","146,243","134,236","189,265","171,247","156,239","144,233","203,263","185,254","182,264","185,276"
dubble_click,hand_images\hand_738.png,"205,317","189,322","170,314","162,300","169,286","169,293","149,282","135,274","124,267","176,284","157,269","142,260","129,252","187,278","169,260","154,253","142,246","201,274","185,268","181,278","183,289"
dubble_click,hand_images\hand_739.png,"213,324","192,325","170,316","162,299","171,287","166,291","146,279","133,272","123,265","174,283","153,267","139,258","127,252","185,277","167,259","152,252","140,247","200,275","181,268","180,279","184,291"
dubble_click,hand_images\hand_740.png,"214,343","193,346","171,340","162,325","167,312","163,315","143,305","130,300","119,294","171,306","151,292","136,286","124,281","182,300","162,284","146,280","133,276","196,297","177,290","177,301","182,313"
dubble_click,hand_images\hand_741.png,"215,346","194,352","171,346","161,331","166,319","162,323","141,316","128,311","116,306","169,314","146,302","131,296","118,292","179,306","157,293","141,289","129,286","192,301","172,299","173,310","181,320"
dubble_click,hand_images\hand_742.png,"208,347","187,354","164,349","151,335","154,322","154,327","132,321","119,316","107,312","160,316","137,306","122,301","109,297","169,308","147,297","131,294","118,291","181,303","162,303","164,315","171,326"
dubble_click,hand_images\hand_743.png,"187,332","164,339","140,332","130,316","133,302","135,311","114,303","102,299","91,294","141,301","119,289","104,283","92,279","150,293","129,280","113,277","101,274","161,287","143,284","142,294","147,304"
dubble_click,hand_images\hand_744.png,"172,332","151,340","127,334","117,318","121,303","122,314","102,306","89,302","78,297","128,303","106,291","91,285","79,279","136,295","116,282","100,279","88,277","148,289","129,286","128,296","133,306"
dubble_click,hand_images\hand_745.png,"171,357","149,365","127,361","116,347","119,333","122,339","100,335","86,332","74,328","126,328","103,320","87,316","74,313","134,320","113,309","96,307","83,305","145,313","126,312","124,324","128,336"
dubble_click,hand_images\hand_746.png,"175,365","153,372","131,367","120,354","122,341","123,345","101,339","87,336","75,333","128,334","105,326","89,322","75,319","137,326","114,315","97,314","85,312","149,320","129,319","129,330","135,341"
dubble_click,hand_images\hand_747.png,"167,371","144,376","123,368","112,356","116,344","120,344","100,336","86,331","74,327","125,335","104,323","88,317","74,313","134,327","113,313","96,309","83,306","146,323","127,320","126,332","131,344"
dubble_click,hand_images\hand_748.png,"144,371","120,370","99,360","91,346","96,337","99,335","81,324","68,317","57,312","107,327","87,312","72,304","58,298","118,321","97,304","81,298","68,294","132,317","112,312","110,324","113,336"
dubble_click,hand_images\hand_749.png,"112,365","88,363","66,349","57,334","64,324","70,323","51,310","37,303","24,296","78,315","57,299","40,290","26,282","90,311","68,291","51,284","37,279","104,310","83,303","79,315","82,328"
dubble_click,hand_images\hand_750.png,"97,355","71,354","49,339","40,321","51,310","54,309","34,294","19,285","5,277","62,302","42,282","24,271","9,263","74,298","54,276","36,268","22,261","88,298","66,288","61,301","64,316"
dubble_click,hand_images\hand_751.png,"108,326","83,322","61,307","54,288","62,275","65,280","45,265","31,256","19,247","74,272","55,251","39,239","26,229","87,268","67,246","48,237","35,230","102,268","81,259","76,271","79,284"
dubble_click,hand_images\hand_752.png,"134,288","108,286","85,271","80,251","92,238","89,246","71,230","58,221","46,212","99,238","83,217","69,204","58,194","112,234","95,212","78,202","65,194","127,233","108,226","103,237","104,249"
dubble_click,hand_images\hand_753.png,"172,255","146,252","123,233","121,212","132,202","125,214","108,196","98,185","89,175","135,206","119,186","107,173","96,163","147,202","133,181","118,170","107,162","162,201","146,191","142,200","143,211"
dubble_click,hand_images\hand_754.png,"210,219","184,214","165,194","168,175","180,166","165,176","151,157","143,144","135,133","175,168","162,146","151,133","141,122","187,166","177,143","164,132","153,123","201,167","193,156","187,163","183,172"
dubble_click,hand_images\hand_755.png,"242,201","221,196","203,175","207,155","219,147","200,156","189,137","184,124","180,114","212,151","202,130","195,117","190,106","225,150","217,129","208,117","202,106","240,151","231,141","224,144","221,149"
dubble_click,hand_images\hand_756.png,"290,194","271,184","258,161","265,143","279,138","258,147","252,129","248,117","246,107","268,142","261,121","256,107","252,95","280,142","273,120","268,105","263,93","292,146","289,133","285,126","280,121"
dubble_click,hand_images\hand_757.png,"338,195","321,184","313,159","325,144","335,138","308,146","304,125","303,111","302,101","318,143","313,121","311,106","309,95","329,145","326,122","323,107","319,96","342,149","341,138","338,140","334,144"
dubble_click,hand_images\hand_758.png,"358,201","342,189","334,166","345,151","357,147","328,153","324,131","324,117","324,106","338,150","334,127","332,111","331,99","349,151","347,128","345,113","342,101","361,155","361,144","359,148","357,154"
dubble_click,hand_images\hand_759.png,"397,214","382,203","374,181","382,163","393,154","370,160","369,139","370,124","372,114","380,158","378,135","379,120","380,108","390,160","390,138","390,124","390,112","402,166","404,155","403,160","403,165"
dubble_click,hand_images\hand_760.png,"421,230","408,213","408,188","423,175","438,173","413,170","417,149","422,137","426,127","424,171","429,149","433,135","436,124","433,177","440,156","442,142","444,130","443,187","446,176","441,177","436,179"
dubble_click,hand_images\hand_761.png,"433,226","421,212","419,190","433,177","449,175","424,170","427,150","431,138","435,128","436,170","440,149","444,136","447,125","446,175","452,156","455,143","456,132","456,184","458,174","453,179","449,185"
dubble_click,hand_images\hand_762.png,"454,229","446,211","449,190","464,180","478,179","451,172","456,153","462,142","467,133","461,174","468,153","473,141","478,132","470,180","478,161","483,150","487,139","479,190","483,179","479,183","475,188"
dubble_click,hand_images\hand_763.png,"458,235","452,215","455,195","469,186","482,187","462,181","469,163","476,153","481,145","473,184","481,164","487,152","492,142","481,191","490,172","495,160","498,149","488,202","494,190","488,189","481,191"
dubble_click,hand_images\hand_764.png,"474,265","470,244","478,221","493,212","505,218","488,207","498,191","506,182","513,174","499,212","509,195","517,185","524,177","505,221","515,205","522,193","529,185","511,233","516,223","518,219","519,217"
dubble_click,hand_images\hand_765.png,"492,286","489,266","498,246","515,241","527,245","512,228","524,213","533,206","541,198","522,234","534,218","542,208","549,199","528,243","541,228","548,218","554,209","533,255","539,244","535,244","531,247"
dubble_click,hand_images\hand_766.png,"499,301","501,283","511,263","524,258","531,262","526,246","539,234","548,226","555,220","530,249","542,233","549,223","555,215","532,256","541,241","549,230","555,222","531,267","537,260","540,262","542,266"
dubble_click,hand_images\hand_767.png,"513,346","511,325","521,304","540,301","555,309","532,287","547,270","559,262","570,255","543,294","559,277","572,267","583,259","550,305","565,289","577,279","587,270","554,319","563,309","562,310","560,313"
dubble_click,hand_images\hand_768.png,"524,362","526,343","537,326","556,323","569,329","546,306","561,289","573,281","583,275","556,312","573,295","585,286","596,278","563,322","578,307","590,298","599,291","567,336","575,327","574,325","572,327"
dubble_click,hand_images\hand_769.png,"538,390","542,370","556,354","576,356","589,363","564,339","583,325","597,319","609,314","574,349","594,335","609,328","622,323","579,360","597,348","611,340","623,335","581,374","588,368","588,368","587,371"
dubble_click,hand_images\hand_770.png,"536,389","542,369","557,355","577,360","591,368","567,342","587,330","601,325","613,321","576,353","597,340","612,333","625,329","580,365","599,354","614,347","626,341","581,379","588,373","587,372","586,372"
dubble_click,hand_images\hand_771.png,"525,375","531,354","546,338","565,341","578,350","558,325","578,313","592,307","603,303","567,336","588,324","603,318","616,313","571,349","591,338","604,331","616,325","571,363","579,357","579,355","577,355"
dubble_click,hand_images\hand_772.png,"498,341","501,321","513,302","531,299","544,303","529,283","544,272","556,267","567,263","536,289","551,276","561,268","571,262","540,298","552,286","562,278","571,273","540,312","546,305","547,305","549,308"
dubble_click,hand_images\hand_773.png,"453,297","442,278","445,257","461,249","474,253","457,241","466,223","473,211","479,201","468,244","478,225","485,211","490,201","477,252","486,233","492,220","496,209","483,264","485,254","482,253","479,256"
dubble_click,hand_images\hand_774.png,"438,285","423,273","415,254","425,239","438,235","412,227","412,207","416,196","420,187","423,226","422,206","425,194","429,183","433,230","435,213","437,200","440,190","445,237","445,231","442,234","440,238"
dubble_click,hand_images\hand_775.png,"420,277","407,265","398,246","404,230","413,221","384,226","381,204","382,192","383,181","395,223","391,202","391,188","391,177","407,225","404,207","404,194","403,184","419,229","417,221","416,223","416,225"
dubble_click,hand_images\hand_776.png,"392,231","376,221","365,201","369,186","376,179","354,191","348,171","346,159","345,149","363,186","357,166","354,153","352,142","373,185","369,167","366,155","364,145","384,186","381,179","381,182","382,186"
dubble_click,hand_images\hand_777.png,"367,193","353,185","342,169","346,153","355,146","330,160","322,141","320,129","318,120","338,154","330,135","326,122","323,112","347,152","341,135","338,123","336,113","358,152","355,145","355,147","356,150"
dubble_click,hand_images\hand_778.png,"333,192","319,188","306,174","309,159","319,152","295,160","286,143","282,132","279,122","303,155","294,137","290,124","286,114","313,154","307,139","301,129","296,119","324,156","321,150","318,153","315,158"
dubble_click,hand_images\hand_779.png,"292,202","271,197","256,183","255,168","260,160","247,176","235,161","228,149","223,140","255,169","243,153","235,141","228,131","266,167","256,151","248,141","241,133","279,167","273,162","267,163","263,166"
dubble_click,hand_images\hand_780.png,"231,189","214,185","200,169","200,153","202,145","200,154","192,140","188,131","185,123","208,149","200,133","195,123","191,115","218,148","211,130","205,121","200,114","229,149","222,139","220,143","221,149"
dubble_click,hand_images\hand_781.png,"220,177","202,175","187,158","188,143","193,136","185,144","176,130","172,120","168,113","194,139","185,123","179,113","175,105","204,137","196,119","190,110","184,102","215,138","209,128","207,132","206,137"
dubble_click,hand_images\hand_782.png,"202,150","183,146","168,130","168,113","177,106","164,118","154,102","148,91","144,83","173,111","162,94","156,82","150,73","183,109","175,90","168,79","161,70","195,110","191,99","187,101","185,106"
